heure,timestamp,ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),roll(deg),pitch(deg),yaw(deg)
14:27:00.256,853.881096,-0.0718,0.0771,1.0728,-12.0850,29.0527,2.6245,1.1371,5.1251,-38.3972
14:27:00.356,853.981026,-0.4111,-0.0640,0.9062,-10.6812,-14.2822,18.1885,1.9775,4.5154,-37.7600
14:27:00.456,854.080907,-0.1592,-0.0889,0.8218,29.2358,-59.4482,-1.5259,2.3291,4.9768,-37.1338
14:27:00.556,854.180867,0.0776,-0.0532,1.2793,14.7705,7.6904,2.1973,1.5381,6.3556,-37.1173
14:27:00.656,854.280732,-0.1592,-0.0259,0.7827,-6.1646,8.1787,-8.1787,2.2577,5.7898,-37.5348
14:27:00.756,854.380678,-0.1709,-0.0640,1.0352,3.9062,12.5732,2.4414,2.0380,6.0370,-37.4744
14:27:00.856,854.480542,-0.1338,-0.0278,0.9224,-4.9438,-2.0142,0.0000,1.7303,6.0919,-37.4854
14:27:00.956,854.580520,-0.2031,-0.0176,0.9810,-2.5024,1.1597,-2.1973,1.4557,6.0095,-37.5842
14:27:01.056,854.680423,-0.0586,-0.0708,0.8989,5.1270,1.5259,0.0610,1.3129,5.7623,-37.7380
14:27:01.156,854.780371,-0.0854,-0.0723,1.1343,-16.9067,-2.5024,-5.5542,0.9119,5.6854,-37.8699
14:27:01.256,854.880323,-0.2764,-0.0664,0.7852,1.3428,-9.8877,-5.3101,1.1755,5.4053,-38.4796
14:27:01.356,854.980277,-0.0874,-0.1729,1.0889,4.8218,-19.0430,-7.1411,0.8350,5.5646,-39.6606
14:27:01.456,855.080227,-0.0532,-0.2549,0.9360,2.3193,-8.6060,-12.2070,0.5054,5.5811,-40.6384
14:27:01.555,855.180187,-0.1377,-0.4160,1.2178,4.3335,4.0283,-17.2729,-0.4340,6.1029,-42.3358
14:27:01.655,855.280097,-0.2031,-0.4858,1.0522,-14.0381,0.3052,-13.4277,-1.2085,6.2787,-43.8574
14:27:01.755,855.379926,-0.1797,-0.3516,0.9897,-1.0986,8.7280,-13.6108,-1.6040,6.4545,-45.6702
14:27:01.855,855.479834,-0.1489,-0.4658,1.0142,14.0991,-3.9062,-8.9722,-2.6697,6.7621,-46.6479
14:27:01.955,855.579796,-0.2285,-0.3584,0.9326,5.3101,-4.2725,-7.9346,-3.0597,7.0587,-48.2190
14:27:02.055,855.679692,-0.1831,-0.3843,1.0498,15.2588,-8.3008,-20.0806,-3.9111,6.5973,-49.9384
14:27:02.155,855.779598,-0.2197,-0.5835,1.1201,-2.5635,-0.0610,-15.8081,-5.2570,6.1688,-51.3446
14:27:02.255,855.879508,-0.3286,-0.5176,1.0854,-5.1270,9.8877,-12.0850,-5.5316,6.0864,-53.2288
14:27:02.355,855.979449,-0.3130,-0.5703,1.1343,11.0474,11.9629,-22.2168,-6.7456,5.7184,-55.5414
14:27:02.455,856.079431,-0.4277,-0.6768,1.0796,-0.3052,5.7373,-23.6206,-7.4377,5.6030,-58.2056
14:27:02.555,856.179330,-0.2222,-0.6724,1.0210,4.9438,-6.5308,-22.3389,-8.7726,5.5865,-61.5125
14:27:02.655,856.279241,-0.4585,-0.2241,0.7676,4.0894,-2.5635,-7.9956,-9.2505,4.7955,-64.0009
14:27:02.755,856.379181,-0.3950,-0.9194,1.2749,21.1182,-0.9766,-29.3579,-10.6348,4.4220,-65.2313
14:27:02.854,856.479069,-0.2695,-0.8125,1.3237,-0.9155,9.8267,-2.3804,-11.4093,4.0924,-67.3297
14:27:02.954,856.579033,-0.1484,-0.7651,1.1680,1.3428,6.3477,-16.8457,-12.5134,3.2904,-68.8678
14:27:03.054,856.678939,-0.0347,-0.7007,0.9136,-13.1226,13.1226,-16.9067,-13.0627,2.9059,-70.8234
14:27:03.154,856.778891,-0.2197,-0.7021,1.1318,2.8687,-1.6479,-21.7285,-13.3649,2.0984,-72.9877
14:27:03.254,856.878756,-0.1050,-0.7607,0.9766,-3.7231,-2.7466,-20.1416,-14.0295,1.9336,-75.0916
14:27:03.354,856.978748,-0.2573,-0.4995,0.9868,-4.2725,1.8921,-25.6958,-14.4415,1.0986,-78.3820
14:27:03.454,857.078647,-0.0596,-1.0513,1.0864,6.5918,4.2114,-42.6025,-15.1666,1.1755,-80.8209
14:27:03.554,857.178576,-0.1904,-0.8179,1.0400,6.2256,2.3804,-25.0244,-15.2161,0.1208,-83.9905
14:27:03.654,857.278444,-0.1514,-0.8208,1.0874,-1.5869,-13.1836,-51.2695,-15.6500,-0.9613,-87.8687
14:27:03.754,857.378400,-0.5073,-0.6772,1.1514,2.0142,-6.5308,-12.5122,-15.7269,-1.4447,-90.3351
14:27:03.854,857.478292,-0.3433,-0.7119,1.1655,4.2114,12.4512,-19.5312,-16.8805,-1.7358,-91.9171
14:27:03.954,857.578227,-0.5503,-0.8433,1.6558,23.3154,-10.7422,-32.7148,-16.3586,-2.9938,-94.2517
14:27:04.054,857.678163,-0.0146,-0.7290,0.5166,-25.9399,11.2915,4.9438,-18.3966,-3.0267,-95.0702
14:27:04.153,857.778111,-0.3574,-0.9082,1.8530,27.5879,6.2256,-66.5283,-17.5397,-4.4495,-99.3109
14:27:04.253,857.877993,0.1279,-1.2368,0.8213,-8.2397,11.0474,-28.8086,-18.9954,-4.4714,-100.0580
14:27:04.353,857.977909,-0.2871,-0.5103,1.0864,25.5127,2.6855,-26.4893,-17.8583,-5.4492,-104.1724
14:27:04.453,858.077851,-0.4521,-0.9346,1.1484,5.0049,-16.1743,-51.8188,-18.4241,-5.9985,-106.6223
14:27:04.553,858.177806,-0.5752,-1.0679,1.2915,10.0708,0.0000,-55.4810,-18.0560,-7.2235,-109.9567
14:27:04.653,858.277684,-0.1362,-0.8560,0.9346,-16.9678,-23.5596,-33.5693,-18.5559,-8.5034,-112.7197
14:27:04.753,858.377637,-0.4575,-0.9380,1.0527,5.5542,-32.7759,-44.7998,-17.6880,-9.7174,-115.9552
14:27:04.853,858.477547,-0.2417,-0.9810,1.0767,9.3994,-23.3765,-54.3823,-17.5287,-10.5249,-119.7070
14:27:04.953,858.577497,-0.4980,-0.7139,0.8208,1.7090,-25.4517,-29.4189,-17.7814,-12.3322,-123.0688
14:27:05.053,858.677419,0.0527,-1.0601,1.0205,-18.6768,-53.1616,-67.2607,-17.6825,-13.1781,-126.6724
14:27:05.153,858.777368,-0.4863,-0.7969,0.8384,-16.7236,-33.6914,-22.5830,-17.4078,-14.5734,-130.6384
14:27:05.253,858.877422,0.0088,-0.9146,0.9194,6.6528,-21.7285,-48.7671,-18.0011,-14.4635,-133.0994
14:27:05.353,858.977301,-0.5059,-1.0581,1.0356,-15.8691,-27.8320,-38.8184,-16.4905,-15.7379,-137.3291
14:27:05.453,859.077164,0.2290,-0.8755,0.7983,-7.2021,-24.4751,-46.1426,-16.8805,-16.4850,-139.8065
14:27:05.553,859.177190,-0.1807,-0.9868,1.1245,7.2632,-12.2681,-40.8936,-15.6995,-17.9132,-144.5526
14:27:05.652,859.277063,-0.0132,-1.0063,0.9336,-4.1504,-21.4844,-45.2271,-16.3971,-19.1766,-147.2113
14:27:05.752,859.377018,0.0581,-1.1470,1.2319,-5.1270,26.5503,-24.9634,-16.2323,-19.5392,-149.7986
14:27:05.852,859.476927,0.4932,-0.8872,0.8525,-18.0054,3.1128,-13.6108,-17.5836,-19.6600,-150.5072
14:27:05.952,859.576867,-0.1763,-0.5469,0.8887,-10.1929,-12.6343,-5.7373,-17.1387,-19.0063,-152.1332
14:27:06.052,859.676803,0.1636,-0.3223,0.7876,-20.0806,-16.6016,-14.6484,-18.0011,-19.8468,-152.8253
14:27:06.152,859.776765,0.0806,-0.7129,0.7939,-11.5967,-24.7192,-39.1235,-18.3472,-18.5614,-153.7207
14:27:06.252,859.876658,-0.0552,-0.6934,0.9614,4.3945,13.4888,-24.1699,-17.8857,-19.3469,-156.6101
14:27:06.352,859.976824,-0.1772,-0.7134,1.0981,5.3101,-3.6011,-60.5469,-17.3859,-19.3140,-160.4333
14:27:06.452,860.076543,-0.1118,-0.9048,1.2383,35.6445,15.0757,-45.2271,-17.1442,-18.8196,-163.4326
14:27:06.552,860.176495,0.2764,-0.4609,0.5127,-15.4419,7.8735,-8.3008,-16.5289,-18.2153,-166.0638
14:27:06.652,860.276396,-0.1899,-0.6299,1.1831,9.7656,-9.0332,-58.2275,-16.3971,-17.9572,-169.1290
14:27:06.752,860.376396,-0.0864,-0.7515,0.9199,-29.1748,-8.2397,-21.1182,-16.5509,-17.7869,-171.4471
14:27:06.852,860.476305,-0.4170,-0.2319,1.1152,7.5684,-11.7798,-12.4512,-15.8368,-17.3749,-174.0289
14:27:06.952,860.576223,-0.2544,-0.5269,1.3931,28.1372,19.2871,-24.5972,-16.9794,-16.9464,-173.8916
14:27:07.052,860.676244,0.0342,-0.6406,1.2363,-5.0659,14.2822,-20.9961,-16.7157,-16.3367,-175.0562
14:27:07.151,860.776155,-0.2744,-0.5068,1.0903,-39.6729,39.0625,-3.8452,-15.4358,-16.5070,-176.8744
14:27:07.251,860.876063,0.0029,-0.4336,1.2188,-19.1040,34.2407,-32.9590,-15.9961,-15.9137,-177.9181
14:27:07.351,860.975948,-0.2969,0.2002,0.8579,-44.2505,38.5132,1.4038,-17.2266,-14.0680,-177.7313
14:27:07.451,861.075888,-0.1313,0.3691,1.0146,29.9683,27.2827,26.9775,-17.1332,-11.6840,-176.0284
14:27:07.551,861.175867,0.0386,0.2993,0.8413,-12.1460,26.7334,5.4932,-14.9634,-9.7504,-173.8586
14:27:07.651,861.275751,0.1489,0.4268,1.0845,-12.5732,11.4136,8.8501,-14.6283,-8.5419,-172.6337
14:27:07.751,861.375716,0.0488,0.3237,1.0605,-19.2261,2.3193,11.5356,-12.4200,-7.7893,-172.3206
14:27:07.851,861.475602,0.0439,-0.0908,1.0332,23.4375,25.0854,-14.6484,-10.9424,-6.1084,-170.7935
14:27:07.951,861.575533,-0.0059,0.4795,1.0791,-63.7207,20.0806,-8.4229,-10.2942,-5.6689,-172.2546
14:27:08.051,861.675613,-0.1851,0.1484,0.6284,32.8369,-73.6694,-14.5874,-7.4323,-4.9329,-170.7605
14:27:08.151,861.775397,-0.1948,0.0596,1.0015,31.6772,29.7241,24.6582,-8.0255,-1.9006,-170.4254
14:27:08.251,861.875343,0.2524,0.3984,1.1265,-50.9033,27.1606,2.9907,-7.2565,-2.1698,-170.4364
14:27:08.351,861.975289,-0.2979,0.0591,0.7310,27.0996,-47.5464,-10.4980,-4.1418,-1.6974,-169.0027
14:27:08.451,862.075261,-0.0229,-0.0371,1.1445,3.1128,8.7891,16.1743,-4.8944,-0.3406,-168.6786
14:27:08.551,862.175160,-0.0645,0.2749,0.8564,-26.9775,8.4839,6.6528,-4.4550,-0.4559,-168.6951
14:27:08.650,862.275058,-0.2148,0.0469,0.8643,-0.1221,-16.2964,-4.3335,-2.5049,-0.0879,-168.2831
14:27:08.750,862.375005,-0.0508,0.1528,1.1445,11.1084,9.6436,17.2729,-3.1421,0.9009,-167.4756
14:27:08.850,862.474899,0.0967,0.1958,0.9688,-27.7100,-7.1411,10.5591,-1.9995,0.3900,-166.9537
14:27:08.950,862.574824,-0.3086,0.1968,0.8398,7.0801,-13.6719,-1.5869,-0.7690,1.1536,-165.9979
14:27:09.050,862.674738,-0.1562,0.1270,1.2476,21.4844,9.3994,3.1738,-1.3843,2.0599,-165.5200
14:27:09.150,862.774680,0.1587,0.0879,1.1074,-36.7432,36.9873,-5.2490,-0.2911,1.7468,-165.1355
14:27:09.250,862.874632,-0.1699,0.1123,0.8550,-17.2729,14.2212,-7.3242,0.5273,1.6699,-164.4543
14:27:09.350,862.974589,-0.1909,0.1108,0.8115,20.0806,-27.6489,-1.0986,0.7471,2.5598,-164.1632
14:27:09.450,863.074508,-0.0342,0.0449,0.9468,4.2725,-5.4321,3.6011,0.8789,2.9004,-164.1138
14:27:09.550,863.174506,-0.0088,0.1577,1.0088,-0.8545,1.0986,4.6997,1.1865,2.8235,-163.9984
14:27:09.650,863.274372,-0.1772,0.1123,0.8721,-1.9531,-20.4468,1.6479,2.3511,2.9224,-163.5754
14:27:09.750,863.374370,-0.1626,0.1470,0.8857,27.2827,-18.3716,2.5635,2.3071,3.6255,-163.6798
14:27:09.850,863.474284,0.1440,0.1255,1.2700,-0.0610,5.6763,-2.1973,1.4667,3.5101,-163.8281
14:27:09.950,863.574236,-0.1860,-0.0386,0.8350,-1.5869,2.9297,-3.8452,3.0322,3.3014,-163.5809
14:27:10.050,863.674129,0.0254,0.0713,1.0664,2.9297,2.8687,2.9907,2.4170,3.2190,-164.0973
14:27:10.149,863.774099,-0.2256,0.1533,1.0176,-0.6714,1.2817,-8.6670,3.0432,3.7628,-163.9709
14:27:10.249,863.874038,-0.1064,0.0439,0.9570,2.1973,10.8643,3.1738,3.1476,3.6200,-163.4821
14:27:10.349,863.973959,0.2104,0.1255,1.3760,7.0801,24.8413,-1.7700,2.4829,4.1144,-163.7128
14:27:10.449,864.073953,-0.2798,0.0605,1.0508,-50.2319,19.2261,-1.9531,3.5101,3.4442,-163.2678
14:27:10.549,864.173869,-0.2427,0.0791,0.8438,28.8696,-0.1831,-4.0894,3.8452,3.7958,-163.2678
14:27:10.649,864.273769,0.3438,0.0049,1.4619,-21.8506,-0.1831,-7.5073,2.5104,3.8562,-163.8885
14:27:10.749,864.373734,-0.3267,0.1543,0.8970,-37.3535,12.8784,-5.8594,4.1089,3.6090,-163.6359
14:27:10.849,864.473640,-0.0371,0.0601,0.7993,25.0244,-16.4185,1.1597,3.3563,3.5431,-164.0094
14:27:10.949,864.573558,0.1138,0.0430,1.1899,-12.2681,-10.3760,-2.4414,2.6367,4.3011,-164.0973
14:27:11.049,864.673505,-0.1748,0.1128,1.1270,-7.9956,11.1084,-0.3052,3.0762,4.3561,-164.1248
14:27:11.149,864.773484,-0.0640,0.0649,0.8716,-0.3052,7.7515,-1.2207,2.7631,4.1913,-164.2126
14:27:11.249,864.873419,0.0415,0.0435,1.2593,-8.4839,4.7607,-3.7842,2.3456,4.4604,-164.4379
14:27:11.349,864.973361,-0.2007,0.0215,0.5972,-13.1836,-22.7661,-1.6479,4.2847,3.7518,-164.6191
14:27:11.449,865.073301,-0.0400,0.1641,1.0889,40.1001,-14.1602,10.0098,2.4884,4.9109,-164.7565
14:27:11.549,865.173248,0.0693,0.0151,1.2188,-50.5371,1.5259,-6.8970,2.3511,4.5758,-164.8389
14:27:11.649,865.273213,-0.2979,0.0220,0.7246,27.3438,0.6714,0.3662,3.9056,4.2462,-164.5367
14:27:11.749,865.373162,0.0859,0.0269,1.1406,10.1929,-16.5405,-4.6387,2.1643,4.2517,-165.1959
14:27:11.848,865.473002,-0.1489,0.0010,0.8696,5.9204,-6.8359,0.5493,3.2629,4.5044,-165.1630
14:27:11.948,865.573011,0.1489,0.0381,1.3198,-13.7939,13.8550,-7.5073,1.9940,4.4275,-165.5365
14:27:12.048,865.672916,-0.2500,-0.0005,0.5630,2.5635,-2.8076,3.4180,3.7408,4.0704,-165.3168
14:27:12.148,865.772988,-0.0752,-0.0254,1.1470,34.9731,-14.0991,-4.8218,2.0544,4.8175,-166.0089
14:27:12.248,865.872802,-0.2104,0.0259,1.0703,-21.3623,0.6104,-3.9062,2.3346,5.2844,-166.2726
14:27:12.348,865.972742,-0.4600,0.0547,0.8760,-9.1553,9.5825,-4.5776,2.2961,5.6744,-166.5417
14:27:12.448,866.072650,-0.3975,0.1006,0.8667,7.7515,0.5493,3.6011,2.2357,6.9324,-166.9318
14:27:12.548,866.172656,-0.3501,-0.0278,0.9790,7.2021,-0.9766,-5.4321,1.8018,7.8717,-166.8658
14:27:12.648,866.272591,-0.3101,-0.0444,1.0698,-16.7236,17.1509,-4.0283,1.7798,8.7561,-166.9263
14:27:12.748,866.372568,-0.3291,0.0093,1.0659,-7.5073,16.6626,-6.5918,1.9281,9.1296,-167.5854
14:27:12.848,866.472455,-0.2437,-0.0049,0.8247,-8.1177,-0.8545,-0.5493,2.1863,9.3494,-167.7228
14:27:12.948,866.572450,-0.4731,0.0317,0.7832,21.8506,-7.3853,-4.6997,2.0819,10.2667,-168.2666
14:27:13.048,866.672373,-0.4453,-0.0186,0.9922,5.9814,-7.3242,-6.4087,1.5161,11.0577,-168.5193
14:27:13.148,866.772331,-0.5522,-0.0303,0.8804,3.0518,27.0996,-4.5166,1.3788,12.1509,-168.7885
14:27:13.248,866.872262,-0.2456,0.0146,1.1240,-30.2734,28.1372,-10.9863,0.7910,12.1509,-168.8489
14:27:13.348,866.972217,-0.5088,-0.0459,0.6807,12.6343,-9.6436,-0.6714,2.2467,11.7114,-169.3268
14:27:13.447,867.072171,-0.3779,-0.2480,0.9990,27.3438,-5.1270,-12.8784,0.5933,12.2772,-170.6616
14:27:13.547,867.172140,-0.3496,-0.3394,1.1128,-9.0332,8.0566,-16.9067,-0.4614,12.6343,-172.2931
14:27:13.647,867.271976,-0.4009,-0.4619,0.9551,-6.4087,2.3804,-21.1182,-1.2799,12.7496,-174.0564
14:27:13.747,867.371971,-0.3672,-0.2148,0.6455,19.7754,-17.2729,-13.4888,-2.5818,12.5354,-176.1053
14:27:13.847,867.471883,-0.3643,-0.3140,0.7075,14.2212,-12.6343,-28.5645,-4.2902,12.1674,-178.9508
14:27:13.947,867.571815,-0.3472,-0.3970,0.7861,24.4751,-24.1699,-33.3252,-6.0315,11.6180,177.9456
14:27:14.047,867.671772,-0.2739,-0.5679,0.8140,15.8691,3.9062,-34.4238,-8.0310,12.2662,174.5068
14:27:14.147,867.771704,-0.3789,-0.8091,1.1572,9.8877,-17.1509,-50.8423,-9.8657,11.3269,170.2716
14:27:14.247,867.871640,-0.6079,-0.5376,0.8354,9.0942,38.0859,-9.7656,-12.7441,11.5247,167.3273
14:27:14.347,867.971586,0.2075,-1.1729,1.0615,9.7656,-19.5923,-93.2007,-13.6890,10.9259,163.9600
14:27:14.447,868.071643,-1.1631,-0.5928,0.9771,40.1001,0.6714,-6.4087,-14.1010,9.4922,159.2139
14:27:14.547,868.171532,-0.2690,-0.8774,1.1001,-18.4326,-38.0859,-68.4814,-16.4246,8.0750,155.8905
14:27:14.647,868.271437,-0.4531,-1.0176,1.2598,23.5596,0.6104,-24.4141,-15.6006,8.6682,153.0780
14:27:14.747,868.371419,-0.5796,-0.7573,0.8999,12.5122,-3.8452,-61.2183,-17.6550,5.6195,147.7881
14:27:14.847,868.471328,-0.3359,-0.9209,1.1938,11.4746,-18.4937,-83.6182,-18.2758,4.4659,142.4597
14:27:14.947,868.571291,-0.4883,-0.9072,1.0405,25.8789,4.1504,-37.2925,-19.5941,2.8949,137.4115
14:27:15.047,868.671210,-0.0840,-0.6289,0.7578,-32.1045,-32.4707,-65.7959,-20.9235,0.1373,132.0776
14:27:15.147,868.771122,-0.4482,-0.9033,0.8379,-10.3149,-1.8921,-8.0566,-20.6213,-0.4175,127.1008
14:27:15.246,868.871079,-0.0679,-0.5073,0.9771,17.3340,-24.1699,-65.0024,-21.1267,-1.3403,123.6292
14:27:15.346,868.970988,-0.1211,-0.9839,0.9990,6.2256,-3.6621,-32.0435,-20.5609,-1.8732,119.9927
14:27:15.446,869.070972,-0.2993,-0.5264,0.9629,14.2212,-13.1226,-60.5469,-21.0718,-4.0814,115.6146
14:27:15.546,869.170890,-0.0601,-1.4468,1.3027,-2.3804,-3.7231,-75.5615,-20.8850,-5.6854,111.3574
14:27:15.646,869.270865,0.1890,-0.8271,0.7422,-15.7471,-15.7471,-59.7534,-20.3961,-7.9376,106.0510
14:27:15.746,869.370817,-0.4927,-0.7061,0.8643,13.3667,9.7656,-35.1562,-19.4513,-9.3494,100.9808
14:27:15.846,869.470704,-0.0044,-0.8535,0.9580,18.8599,-21.6675,-67.5049,-19.1052,-8.7396,97.7344
14:27:15.946,869.570606,-0.4629,-0.8296,0.9692,42.7856,1.7700,-32.8369,-18.0615,-10.6018,93.2520
14:27:16.046,869.670529,-0.2495,-0.6484,0.9585,19.0430,-34.8511,-71.2891,-17.4573,-10.7611,89.7858
14:27:16.146,869.770487,-0.3452,-0.9819,1.2764,33.7524,5.1270,-18.8599,-16.6278,-11.8103,85.6659
14:27:16.246,869.870416,-0.1567,-0.7144,1.3286,19.4702,-11.5967,-58.5938,-16.7871,-13.2440,83.2379
14:27:16.346,869.970353,0.0977,-1.0669,1.3184,-12.2070,34.8511,-21.7896,-16.0840,-13.2440,81.0626
14:27:16.446,870.070338,-0.1484,-0.3867,0.9121,3.7231,17.8223,-41.9312,-15.7434,-14.1559,77.8326
14:27:16.546,870.170273,-0.2241,-0.6606,1.2393,13.9771,5.8594,-32.2266,-15.7874,-13.4143,75.6683
14:27:16.646,870.270174,0.0522,-0.6025,1.1079,1.8921,8.8501,-28.8696,-15.4138,-13.5077,73.2074
14:27:16.746,870.370148,-0.1357,-0.6816,1.1851,-16.8457,0.0000,-31.3721,-14.6173,-13.9966,70.6915
14:27:16.845,870.470085,0.0063,-0.5239,0.9658,-7.9956,2.9297,-25.0854,-14.2603,-14.2548,68.6041
14:27:16.945,870.569978,-0.0439,-0.3408,1.0610,17.5171,9.8267,-33.9355,-13.8483,-13.1836,66.1047
14:27:17.045,870.669949,-0.2119,-0.2383,0.6855,-1.9531,-28.6865,-31.8604,-13.0463,-14.1833,63.4570
14:27:17.145,870.769845,-0.2632,-0.1030,0.7378,29.9683,-35.0952,-12.1460,-11.9037,-12.3541,61.9409
14:27:17.245,870.869787,-0.1934,-0.1001,0.9917,44.9219,-10.9863,-43.2739,-11.9257,-13.1561,59.3317
14:27:17.345,870.969790,-0.1006,-0.6396,1.3550,-6.5918,-4.9438,-15.5640,-11.2500,-11.8597,58.5791
14:27:17.445,871.069696,-0.0757,-0.2891,0.9404,-9.9487,6.2866,-21.3013,-10.7611,-12.3047,56.0962
14:27:17.545,871.169647,-0.3862,-0.3003,1.1357,4.1504,4.5166,-23.4375,-10.4095,-11.3654,54.4153
14:27:17.645,871.269539,0.0664,-0.3242,1.0972,4.8218,6.2866,-28.6255,-10.9534,-11.8817,52.7124
14:27:17.745,871.369504,-0.2749,-0.2061,0.9971,12.5732,-6.2866,-20.9961,-10.4370,-10.7666,51.0260
14:27:17.845,871.469428,-0.0420,-0.3853,1.2070,17.2729,3.9062,-34.3018,-10.8875,-10.8270,49.2078
14:27:17.945,871.569351,-0.2500,-0.2578,0.8667,-5.4321,-2.4414,-12.4512,-9.8053,-10.6348,47.3401
14:27:18.045,871.669297,-0.0264,-0.3101,1.0410,15.2588,-3.7231,-28.9917,-10.1898,-10.2063,45.7635
14:27:18.145,871.769194,-0.0830,-0.3652,0.9775,-19.5312,-2.9297,-16.7847,-9.3109,-10.2502,44.0057
14:27:18.245,871.869160,0.0146,-0.2617,0.9087,-1.6479,-13.2446,-26.6113,-9.3054,-9.7998,42.1820
14:27:18.344,871.969067,-0.1079,-0.2241,1.0347,12.6953,-9.0942,-14.6484,-8.9374,-9.2780,39.9408
14:27:18.444,872.068992,-0.0093,-0.3779,1.0923,-1.0986,6.1646,-28.8086,-9.3933,-9.0912,38.5510
14:27:18.544,872.168939,-0.1016,-0.2329,1.0283,0.7324,-13.9160,-15.6250,-9.0143,-8.9539,37.0129
14:27:18.644,872.268801,-0.0918,-0.2124,0.8564,-6.7749,2.9297,-7.8125,-8.9648,-8.5474,35.8264
14:27:18.744,872.368776,0.0327,-0.0996,0.9058,5.1270,-14.0991,-27.2217,-9.0472,-8.3331,34.4861
14:27:18.844,872.468680,-0.1489,-0.1465,0.9780,7.3853,-19.6533,-0.9766,-8.8055,-7.9266,33.5358
14:27:18.944,872.568627,-0.1543,-0.0718,0.7876,9.7046,-22.6440,-13.6719,-8.4100,-7.3718,32.9700
14:27:19.044,872.668551,-0.1743,-0.0132,1.0605,22.9492,-6.4087,-9.3994,-8.8110,-6.6028,32.3328
14:27:19.144,872.768487,-0.1733,-0.0537,1.2095,8.9111,15.1978,-3.1738,-8.7781,-6.4050,32.3987
14:27:19.244,872.868429,-0.0352,0.1475,1.0381,-27.6489,7.8125,1.0376,-8.1244,-6.2018,33.0908
14:27:19.344,872.968392,-0.0059,0.2495,0.8867,-13.4277,1.2207,12.8174,-7.3663,-4.9878,34.3268
14:27:19.444,873.068368,0.0190,0.2222,1.0708,-9.0942,-1.8311,12.8174,-6.7291,-3.6804,35.5847
14:27:19.544,873.168289,0.0454,0.2920,0.7529,-12.8784,-17.5171,16.0522,-5.9711,-3.6694,36.9470
14:27:19.644,873.268214,-0.4849,0.2388,0.7109,47.4854,-39.9780,-5.9814,-4.3341,-1.8127,36.8921
14:27:19.743,873.368184,0.0347,0.6304,1.3145,-22.0337,45.6543,33.3862,-6.3556,-1.2579,39.5178
14:27:19.843,873.468071,-0.0176,0.1440,0.7153,-50.5371,55.2368,-5.3711,-3.6420,-1.6260,40.2374
14:27:19.943,873.567918,-0.0083,0.2842,0.9702,2.3804,0.2441,15.4419,-3.4058,-0.6097,42.0612
14:27:20.043,873.667863,-0.0947,0.3027,0.8398,-5.7983,-0.9766,-2.3193,-2.2192,0.1813,42.2260
14:27:20.143,873.767772,-0.2134,0.3735,0.9189,11.0474,-9.0332,11.3525,-0.9833,0.2637,43.8574
14:27:20.243,873.867733,-0.3374,0.3584,0.8394,6.0425,-10.7422,5.2490,0.6427,1.1151,44.1815
14:27:20.343,873.967651,-0.5166,0.4268,0.9722,18.1274,16.2964,7.7515,1.0986,2.0819,45.2966
14:27:20.443,874.067692,-0.1958,0.3672,1.0396,-15.0146,9.3384,17.0898,1.6589,2.9059,46.1151
14:27:20.543,874.167572,-0.2603,0.4536,1.0190,-15.7471,4.2114,22.9492,3.2904,3.7958,47.8290
14:27:20.643,874.267464,-0.0894,0.3916,0.9888,-5.4321,-14.2212,28.9307,4.4879,4.1473,50.0262
14:27:20.743,874.367435,-0.1714,0.5615,0.9858,-23.5596,-18.0054,28.8086,5.5426,5.0757,51.3995
14:27:20.843,874.467405,-0.5928,0.4863,0.8892,-11.4746,-34.4238,15.1978,7.1851,5.7404,54.2615
14:27:20.943,874.567283,-0.2417,0.7402,0.8481,-4.0283,7.0190,79.1016,6.3611,6.7126,57.7991
14:27:21.043,874.667181,-0.8286,0.6968,0.7676,-42.9077,-19.9585,1.4038,7.9486,6.6467,60.3424
14:27:21.143,874.767119,-0.1025,1.0249,0.8872,10.0098,24.3530,93.2007,9.3658,7.6080,65.8795
14:27:21.242,874.867058,-0.6333,0.6543,0.8970,-26.4282,7.1411,9.0332,9.7943,7.3773,68.4668
14:27:21.342,874.967124,-0.0981,0.9756,0.9282,-10.4980,4.6387,40.4663,12.2113,7.1851,72.7570
14:27:21.442,875.066951,-0.4546,0.8145,1.0752,0.6104,0.0610,50.1709,13.2275,7.4652,76.8439
14:27:21.542,875.166876,-0.1567,0.8359,0.9019,-0.9155,9.3994,50.1709,15.1392,6.3171,81.1230
14:27:21.642,875.266758,-0.3018,0.8052,1.0186,-12.7563,-2.5024,43.5181,15.8643,5.8392,84.9902
14:27:21.742,875.366736,-0.1499,0.7466,0.7544,-15.3809,-7.8735,62.1338,16.8036,4.4714,88.9178
14:27:21.842,875.466651,-0.2173,0.6094,1.0063,-12.3291,-6.0425,26.7334,18.0011,4.3231,93.7903
14:27:21.942,875.566564,-0.4297,0.8467,0.8701,-4.8218,1.0986,39.7949,18.2263,3.4332,95.6580
14:27:22.042,875.666482,-0.0718,0.6318,1.0908,-7.6294,4.9438,53.7720,18.8306,2.7356,100.6952
14:27:22.142,875.766425,-0.1880,0.6401,0.6294,-4.2725,-14.5264,38.6353,19.7974,1.8073,103.9087
14:27:22.242,875.866373,-0.6157,0.9609,0.8638,-16.0522,-14.8926,41.1377,19.8248,1.1920,108.1824
